,ID,Car_Owned,Bike_Owned,Active_Loan,House_Own,Child_Count,Own_House_Age,Mobile_Tag,Homephone_Tag,Workphone_Working,Client_Family_Members,Cleint_City_Rating,Application_Process_Day,Application_Process_Hour,Score_Source_1,Score_Source_2,Social_Circle_Default,Phone_Change,Credit_Bureau,Default,Alone,Group,Kids,Others,Partner,Relative,Commercial,Govt Job,Service,Graduation,Graduation dropout,Junior secondary,Post Grad,Secondary,D,M,S,W,Female,Male,CL,RL,Family,Home,Municipal,Office,Rental,Shared,Accountants,Cleaning,Cooking,Core,Drivers,HR,High skill tech,IT,Laborers,Low-skill Laborers,Managers,Medicine,Private service,Realty agents,Sales,Secretaries,Security,Waiters/barmen,No,Yes
60230,12167171,1.0,0.0,0.0,1.0,0.0,12.0,1,0,0,2.0,2.0,2.0,8.0,0.545543361,0.397893024,0.4515,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60325,12213609,1.0,0.0,1.0,1.0,0.0,19.0,1,1,1,1.0,3.0,6.0,11.0,0.189814564,0.161726122,0.1031,676.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60377,12136202,1.0,0.0,0.0,1.0,2.0,64.0,1,0,0,4.0,2.0,5.0,7.0,0.380602249,0.605892121,0.0412,170.0,2.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
60517,12106750,1.0,1.0,1.0,1.0,0.0,13.0,1,1,1,1.0,2.0,5.0,15.0,0.653497697,0.473119765,0.0722,310.0,6.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60519,12103675,1.0,0.0,0.0,1.0,0.0,3.0,1,0,1,2.0,1.0,2.0,9.0,0.8532619659999999,0.706636972,0.1125,666.0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
60571,12135261,1.0,0.0,1.0,0.0,0.0,2.0,1,0,0,1.0,2.0,4.0,16.0,0.330381485,0.453552766,0.0557,24.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
60579,12184880,1.0,0.0,0.0,1.0,2.0,65.0,1,0,0,4.0,2.0,5.0,9.0,0.213108031,0.540825042,0.1278,1203.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
60733,12216302,1.0,1.0,1.0,1.0,0.0,2.0,1,0,0,2.0,2.0,4.0,17.0,0.90669716,0.7872031140000001,0.1052,389.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
60794,12143495,1.0,0.0,1.0,1.0,2.0,0.0,1,0,0,4.0,3.0,3.0,6.0,0.232198383,0.17369943399999999,0.0361,645.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60934,12175815,1.0,0.0,0.0,0.0,1.0,4.0,1,0,0,3.0,2.0,1.0,10.0,0.338178875,0.6789880770000001,0.0825,350.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
60963,12116787,1.0,1.0,0.0,1.0,1.0,5.0,1,1,1,2.0,1.0,2.0,18.0,0.828023726,0.702211455,0.0191,3783.0,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
61018,12117696,1.0,0.0,1.0,0.0,0.0,6.0,1,1,1,2.0,2.0,3.0,9.0,0.337828786,0.6528194970000001,0.0619,1189.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
61044,12155111,1.0,0.0,0.0,1.0,0.0,22.0,1,0,0,2.0,2.0,3.0,17.0,0.658218169,0.581059608,0.1227,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
61074,12122292,1.0,0.0,1.0,1.0,0.0,12.0,1,0,0,1.0,2.0,6.0,14.0,0.640356816,0.493824606,0.0742,1838.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
61102,12176259,1.0,1.0,1.0,1.0,0.0,10.0,1,1,0,2.0,2.0,2.0,9.0,0.825612545,0.7059065999999999,0.0835,146.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61124,12131940,1.0,0.0,0.0,1.0,0.0,12.0,1,0,0,2.0,1.0,2.0,17.0,0.390559524,0.651996311,0.11599999999999999,657.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
61137,12144568,1.0,0.0,0.0,0.0,0.0,7.0,1,1,0,2.0,2.0,1.0,11.0,0.287150248,0.389692273,0.1969,2151.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
61185,12102446,1.0,0.0,0.0,0.0,0.0,2.0,1,1,1,2.0,1.0,3.0,12.0,0.280175971,0.781257058,0.2175,1671.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61253,12166851,1.0,0.0,1.0,0.0,1.0,64.0,1,0,1,2.0,1.0,2.0,10.0,0.80281922,0.710978853,0.0103,1625.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61272,12123938,1.0,1.0,0.0,1.0,2.0,16.0,1,0,0,4.0,2.0,1.0,15.0,0.639499323,0.7502378690000001,0.0722,894.0,4.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61292,12104785,1.0,1.0,1.0,0.0,1.0,13.0,1,1,1,3.0,2.0,3.0,10.0,0.289539125,0.7122802290000001,0.0928,502.0,3.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61314,12196919,1.0,0.0,1.0,1.0,0.0,20.0,1,0,0,2.0,3.0,2.0,6.0,0.590490532,0.480494969,0.2196,367.0,2.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61337,12127675,1.0,1.0,0.0,1.0,0.0,13.0,1,0,0,2.0,3.0,2.0,10.0,0.242280888,0.6989224390000001,0.0485,1456.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61338,12118988,1.0,1.0,0.0,1.0,0.0,8.0,1,0,1,2.0,2.0,4.0,9.0,0.32982048,0.575753864,0.0825,553.0,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
61577,12133182,1.0,1.0,1.0,1.0,0.0,4.0,1,0,0,1.0,2.0,6.0,13.0,0.431113212,0.49105353,0.3887,1724.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
61606,12123566,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1.0,1.0,1.0,16.0,0.37498792700000005,0.750631029,0.1124,1171.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
61736,12102545,1.0,1.0,0.0,1.0,2.0,0.0,1,0,0,4.0,2.0,3.0,17.0,0.697903432,0.250109311,0.0722,148.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61824,12206043,1.0,0.0,1.0,1.0,0.0,12.0,1,0,0,2.0,2.0,1.0,10.0,0.7287632909999999,0.768254675,0.1,2211.0,2.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
61893,12196056,1.0,0.0,1.0,1.0,3.0,65.0,1,0,0,5.0,1.0,2.0,10.0,0.47143812700000004,0.747304918,0.0082,901.0,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
61922,12139268,1.0,0.0,1.0,1.0,2.0,12.0,1,0,0,4.0,3.0,1.0,7.0,0.34876064799999995,0.289280443,0.1031,469.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
61958,12142002,1.0,1.0,1.0,1.0,1.0,7.0,1,0,0,3.0,2.0,1.0,6.0,0.335067971,0.7297088,0.1639,672.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
62033,12131998,1.0,1.0,0.0,0.0,2.0,2.0,1,0,0,3.0,1.0,1.0,8.0,0.653747855,0.56293471,0.1237,0.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
62091,12133593,1.0,1.0,0.0,1.0,1.0,9.0,1,0,0,2.0,2.0,2.0,11.0,0.49794985399999997,0.594305638,0.0082,1677.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
62103,12146528,1.0,1.0,0.0,1.0,2.0,22.0,1,1,0,4.0,2.0,4.0,9.0,0.155966942,0.309554104,0.0309,494.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
62122,12100006,1.0,0.0,0.0,1.0,0.0,64.0,1,0,0,2.0,2.0,3.0,10.0,0.483708529,0.72372885,0.0928,708.0,1.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
62275,12164926,1.0,0.0,0.0,1.0,1.0,10.0,1,0,0,3.0,1.0,1.0,10.0,0.35752378700000004,0.6846192320000001,0.0299,293.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
62401,12164273,1.0,1.0,0.0,0.0,1.0,3.0,1,1,1,2.0,1.0,5.0,17.0,0.18907074,0.7288885429999999,0.16699999999999998,768.0,2.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62455,12131063,1.0,0.0,1.0,1.0,0.0,12.0,1,0,0,1.0,2.0,5.0,8.0,0.776876865,0.550409754,0.0278,0.0,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
62507,12105061,1.0,1.0,1.0,0.0,1.0,4.0,1,0,0,3.0,1.0,3.0,13.0,0.738214545,0.684859982,0.0794,1167.0,3.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62558,12141938,1.0,1.0,1.0,1.0,1.0,2.0,1,0,0,3.0,2.0,1.0,13.0,0.37995646299999997,0.503631838,0.1206,1372.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62559,12111382,1.0,0.0,1.0,0.0,0.0,24.0,1,0,1,1.0,1.0,2.0,9.0,0.840768996,0.7490312459999999,0.16699999999999998,2456.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
62563,12188254,1.0,1.0,1.0,0.0,1.0,15.0,1,0,0,3.0,2.0,3.0,15.0,0.36687792399999997,0.508622323,0.0,681.0,2.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
62583,12195245,1.0,1.0,1.0,1.0,0.0,12.0,1,0,1,2.0,2.0,2.0,9.0,0.8835464759999999,0.510502245,0.0124,597.0,1.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62585,12107368,1.0,0.0,0.0,1.0,0.0,3.0,1,0,0,2.0,2.0,5.0,12.0,0.67162875,0.6470182720000001,0.0928,1184.0,3.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
62628,12197608,1.0,0.0,1.0,1.0,1.0,6.0,1,0,1,3.0,2.0,4.0,9.0,0.366196519,0.32055780899999997,0.0165,372.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62656,12194335,1.0,1.0,1.0,1.0,0.0,3.0,1,0,0,2.0,2.0,2.0,13.0,0.8944909659999999,0.6711940390000001,0.1613,364.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62668,12106484,1.0,1.0,0.0,0.0,2.0,2.0,1,0,0,4.0,1.0,4.0,16.0,0.530197154,0.748467654,0.0742,731.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
62708,12199880,1.0,1.0,1.0,1.0,0.0,16.0,1,1,1,2.0,2.0,1.0,11.0,0.664162635,0.773901617,0.2052,807.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
62732,12188822,1.0,1.0,1.0,1.0,0.0,7.0,1,1,1,1.0,2.0,3.0,13.0,0.184961023,0.376673814,0.1031,1491.0,2.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62768,12178763,1.0,0.0,1.0,1.0,2.0,1.0,1,0,1,4.0,1.0,2.0,13.0,0.497249339,0.741131932,0.1594,289.0,1.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
62834,12214900,1.0,0.0,1.0,1.0,0.0,18.0,1,1,0,1.0,3.0,6.0,9.0,0.31202013,0.501308469,0.0557,1584.0,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
62845,12118707,1.0,0.0,0.0,1.0,2.0,65.0,1,0,0,4.0,2.0,5.0,16.0,0.637883767,0.6200999739999999,0.0557,16.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
62929,12126432,1.0,0.0,1.0,1.0,0.0,19.0,1,0,1,1.0,2.0,4.0,11.0,0.146518536,0.21227970399999999,0.0619,859.0,2.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
62950,12125628,1.0,0.0,1.0,1.0,1.0,15.0,1,0,1,3.0,2.0,6.0,15.0,0.435126145,0.785015405,0.0722,783.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
62956,12152491,1.0,1.0,1.0,0.0,0.0,32.0,1,0,0,1.0,2.0,2.0,15.0,0.17095476,0.228701975,0.2361,34.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
62964,12190275,1.0,1.0,0.0,1.0,1.0,10.0,1,0,0,3.0,3.0,1.0,11.0,0.5009972629999999,0.7851187209999999,0.1062,2083.0,2.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63018,12148603,1.0,0.0,0.0,1.0,0.0,9.0,1,1,1,2.0,1.0,5.0,11.0,0.315850648,0.780317611,0.0186,2450.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
63054,12204498,1.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1.0,1.0,5.0,11.0,0.664164607,0.746196614,0.3928,300.0,2.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
63057,12168996,1.0,1.0,1.0,0.0,1.0,4.0,1,0,0,2.0,2.0,6.0,9.0,0.566471291,0.491856929,0.2155,943.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63101,12133653,1.0,0.0,0.0,1.0,2.0,8.0,1,1,0,4.0,2.0,3.0,8.0,0.367619454,0.269932028,0.2598,3627.0,1.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
63167,12115431,1.0,0.0,0.0,0.0,0.0,4.0,1,1,1,1.0,2.0,3.0,11.0,0.500382918,0.58023961,0.0742,639.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
63204,12182460,1.0,0.0,1.0,0.0,0.0,6.0,1,0,1,2.0,2.0,3.0,18.0,0.580509023,0.7612523840000001,0.2938,504.0,3.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
63211,12166364,1.0,1.0,1.0,1.0,1.0,8.0,1,0,0,2.0,2.0,3.0,10.0,0.38991378600000004,0.133013925,0.0,2224.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
63432,12171438,1.0,0.0,1.0,0.0,1.0,3.0,1,1,1,3.0,2.0,2.0,14.0,0.329373197,0.358146132,0.0804,297.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63472,12166628,1.0,0.0,1.0,1.0,1.0,5.0,1,0,0,3.0,2.0,2.0,16.0,0.328994517,0.444291392,0.0784,723.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
63542,12182545,1.0,1.0,1.0,1.0,0.0,65.0,1,0,0,1.0,2.0,4.0,9.0,0.511889721,0.657035,0.0928,1825.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
63618,12165700,1.0,0.0,1.0,1.0,1.0,24.0,1,0,0,3.0,3.0,3.0,9.0,0.5000381779999999,0.458239377,0.0732,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
63648,12121235,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,2.0,1.0,1.0,14.0,0.611631785,0.7252086059999999,0.3644,5.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
63660,12103352,1.0,0.0,1.0,0.0,0.0,5.0,1,0,1,1.0,1.0,1.0,19.0,0.668766414,0.458608556,0.0778,1663.0,4.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
63768,12144488,1.0,0.0,0.0,0.0,0.0,9.0,1,0,0,1.0,1.0,4.0,11.0,0.295451153,0.705229722,0.0835,894.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
63783,12141072,1.0,1.0,0.0,1.0,0.0,10.0,1,0,0,1.0,2.0,1.0,11.0,0.6181227570000001,0.7652590229999999,0.0124,2984.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63853,12121077,1.0,0.0,1.0,1.0,1.0,17.0,1,0,0,3.0,2.0,1.0,13.0,0.262949686,0.671116818,0.0165,1213.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63919,12189640,1.0,0.0,0.0,0.0,0.0,5.0,1,1,1,2.0,2.0,2.0,12.0,0.24126325,0.611911962,0.1282,3.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
63944,12153729,1.0,0.0,0.0,0.0,0.0,2.0,1,0,1,2.0,2.0,6.0,16.0,0.8349051,0.7488544429999999,0.0701,1881.0,2.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63979,12148064,1.0,0.0,1.0,0.0,0.0,16.0,1,0,0,2.0,2.0,2.0,11.0,0.558919386,0.38089316100000004,0.10099999999999999,0.0,4.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64010,12189440,1.0,0.0,0.0,1.0,1.0,10.0,1,0,1,3.0,2.0,4.0,12.0,0.755982684,0.66836951,0.0196,1010.0,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
